time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,GPU,RAM,EMC,IRAM,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,power cur,power avg
2021-11-03 15:25:24.967480,"12 days, 8:17:29.330000",OFF,MAXN,13,14,6,9,99,3534920,3534920,3534920,484,25,OFF,OFF,OFF,31.372549019607842,58.0,53.0,52.5,50.5,52.75,7441,6642
2021-11-03 15:25:25.496572,"12 days, 8:17:29.860000",OFF,MAXN,9,5,6,6,99,3534624,3534624,3534624,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.0,53.0,50.0,52.75,6971,6643
2021-11-03 15:25:26.010118,"12 days, 8:17:30.370000",OFF,MAXN,16,20,19,16,98,3534812,3534812,3534812,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.0,53.0,50.0,52.75,6268,6642
2021-11-03 15:25:26.510894,"12 days, 8:17:30.870000",OFF,MAXN,12,21,15,16,99,3534372,3534372,3534372,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.0,52.5,7520,6644
2021-11-03 15:25:27.021785,"12 days, 8:17:31.380000",OFF,MAXN,4,4,6,5,99,3534528,3534528,3534528,484,25,OFF,OFF,OFF,31.372549019607842,59.0,53.5,53.0,50.0,52.5,7324,6645
2021-11-03 15:25:27.540429,"12 days, 8:17:31.900000",OFF,MAXN,17,12,11,11,99,3534372,3534372,3534372,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.5,53.25,6999,6646
2021-11-03 15:25:28.059503,"12 days, 8:17:32.420000",OFF,MAXN,21,18,18,13,99,3534372,3534372,3534372,484,25,OFF,OFF,OFF,31.372549019607842,59.0,53.5,53.0,50.5,53.25,6494,6646
2021-11-03 15:25:28.565789,"12 days, 8:17:32.930000",OFF,MAXN,16,16,12,8,99,3535408,3535408,3535408,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.5,53.25,7586,6647
2021-11-03 15:25:29.082288,"12 days, 8:17:33.440000",OFF,MAXN,2,4,3,5,99,3534644,3534644,3534644,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.0,53.25,6865,6648
2021-11-03 15:25:29.597564,"12 days, 8:17:33.960000",OFF,MAXN,14,18,11,13,99,3534608,3534608,3534608,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.0,53.5,6960,6648
2021-11-03 15:25:30.112153,"12 days, 8:17:34.470000",OFF,MAXN,23,16,15,18,99,3534608,3534608,3534608,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.5,50.5,53.5,6865,6649
2021-11-03 15:25:30.619529,"12 days, 8:17:34.980000",OFF,MAXN,10,8,11,6,99,3535272,3535272,3535272,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.5,53.5,7547,6651
2021-11-03 15:25:31.143332,"12 days, 8:17:35.500000",OFF,MAXN,9,5,5,11,99,3534480,3534480,3534480,484,25,OFF,OFF,OFF,31.372549019607842,58.5,53.5,53.0,50.5,53.5,6904,6651
2021-11-03 15:25:31.658145,"12 days, 8:17:36.020000",OFF,MAXN,21,16,19,12,99,3534728,3534728,3534728,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.0,53.0,50.5,53.5,6960,6652
2021-11-03 15:25:32.167308,"12 days, 8:17:36.530000",OFF,MAXN,14,19,15,16,99,3534856,3534856,3534856,484,25,OFF,OFF,OFF,31.372549019607842,59.0,53.5,53.0,50.5,53.5,7163,6653
2021-11-03 15:25:32.676139,"12 days, 8:17:37.040000",OFF,MAXN,9,6,9,9,99,3535304,3535304,3535304,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.0,53.5,50.5,53.5,7481,6654
2021-11-03 15:25:33.196361,"12 days, 8:17:37.560000",OFF,MAXN,9,11,7,11,99,3534880,3534880,3534880,484,25,OFF,OFF,OFF,31.372549019607842,59.0,53.5,53.5,50.5,53.75,6971,6655
2021-11-03 15:25:33.714595,"12 days, 8:17:38.070000",OFF,MAXN,19,16,13,14,99,3534212,3534212,3534212,484,25,OFF,OFF,OFF,31.372549019607842,59.0,53.5,53.5,50.5,53.75,7011,6656
2021-11-03 15:25:34.224748,"12 days, 8:17:38.580000",OFF,MAXN,15,21,12,18,99,3535000,3535000,3535000,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.5,53.5,50.5,53.75,7454,6657
2021-11-03 15:25:34.734018,"12 days, 8:17:39.090000",OFF,MAXN,8,5,4,4,99,3535028,3535028,3535028,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.0,53.5,50.5,53.75,7351,6659
2021-11-03 15:25:35.257782,"12 days, 8:17:39.620000",OFF,MAXN,6,13,14,14,99,3534788,3534788,3534788,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.0,53.5,50.5,53.75,6504,6658
2021-11-03 15:25:35.779300,"12 days, 8:17:40.140000",OFF,MAXN,13,17,10,16,99,3534672,3534672,3534672,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.0,53.5,51.0,53.75,6983,6659
2021-11-03 15:25:36.284663,"12 days, 8:17:40.640000",OFF,MAXN,15,16,13,17,99,3534968,3534968,3534968,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,54.0,51.0,54.25,7191,6660
2021-11-03 15:25:36.797050,"12 days, 8:17:41.160000",OFF,MAXN,5,6,5,7,99,3534716,3534716,3534716,484,25,OFF,OFF,OFF,31.372549019607842,59.0,54.0,53.5,50.5,54.25,6999,6661
2021-11-03 15:25:37.312794,"12 days, 8:17:41.670000",OFF,MAXN,15,18,13,13,83,3534552,3534552,3534552,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,53.5,50.5,53.75,6336,6660
2021-11-03 15:25:37.825618,"12 days, 8:17:42.190000",OFF,MAXN,16,16,14,12,99,3534596,3534596,3534596,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,53.5,51.0,53.75,7156,6661
2021-11-03 15:25:38.332707,"12 days, 8:17:42.690000",OFF,MAXN,10,10,17,5,99,3535140,3535140,3535140,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.0,53.75,7493,6663
2021-11-03 15:25:38.850889,"12 days, 8:17:43.210000",OFF,MAXN,8,4,9,9,99,3534844,3534844,3534844,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,53.5,50.5,54.5,6999,6663
2021-11-03 15:25:39.366256,"12 days, 8:17:43.730000",OFF,MAXN,17,17,12,15,99,3534596,3534596,3534596,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,53.5,51.0,54.5,6533,6663
2021-11-03 15:25:39.884192,"12 days, 8:17:44.240000",OFF,MAXN,19,15,15,14,99,3534464,3534464,3534464,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,54.0,51.0,54.0,7297,6664
2021-11-03 15:25:40.387683,"12 days, 8:17:44.750000",OFF,MAXN,7,10,9,11,99,3535504,3535504,3535504,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,53.5,51.0,54.0,7520,6666
2021-11-03 15:25:40.910046,"12 days, 8:17:45.270000",OFF,MAXN,10,9,11,8,99,3534860,3534860,3534860,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,54.0,51.0,54.25,7038,6667
2021-11-03 15:25:41.429137,"12 days, 8:17:45.790000",OFF,MAXN,25,10,12,11,99,3534892,3534892,3534892,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,50.5,54.25,6730,6667
2021-11-03 15:25:41.934838,"12 days, 8:17:46.300000",OFF,MAXN,16,16,16,20,99,3534876,3534876,3534876,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.0,54.25,7547,6668
2021-11-03 15:25:42.442021,"12 days, 8:17:46.800000",OFF,MAXN,6,7,6,2,99,3535064,3535064,3535064,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.0,54.25,7390,6670
2021-11-03 15:25:42.969366,"12 days, 8:17:47.330000",OFF,MAXN,13,13,10,11,99,3534488,3534488,3534488,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.0,54.0,51.0,54.25,7077,6671
2021-11-03 15:25:43.484585,"12 days, 8:17:47.840000",OFF,MAXN,22,17,18,15,99,3534844,3534844,3534844,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.0,54.25,6876,6671
2021-11-03 15:25:43.989626,"12 days, 8:17:48.350000",OFF,MAXN,16,15,13,8,99,3535308,3535308,3535308,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.0,54.25,7547,6673
2021-11-03 15:25:44.504516,"12 days, 8:17:48.860000",OFF,MAXN,9,4,3,7,99,3534116,3534116,3534116,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,51.0,54.25,7038,6673
2021-11-03 15:25:45.024440,"12 days, 8:17:49.380000",OFF,MAXN,17,13,9,13,99,3535060,3535060,3535060,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.0,54.25,7089,6674
2021-11-03 15:25:45.539683,"12 days, 8:17:49.900000",OFF,MAXN,19,14,17,12,99,3534572,3534572,3534572,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.5,54.0,6837,6674
2021-11-03 15:25:46.045855,"12 days, 8:17:50.410000",OFF,MAXN,16,12,9,13,99,3535332,3535332,3535332,484,25,OFF,OFF,OFF,31.372549019607842,60.0,54.5,54.5,51.5,54.0,7520,6676
2021-11-03 15:25:46.569771,"12 days, 8:17:50.930000",OFF,MAXN,11,11,5,5,99,3534696,3534696,3534696,484,25,OFF,OFF,OFF,31.372549019607842,60.0,54.5,54.0,51.0,54.5,6426,6676
2021-11-03 15:25:47.091696,"12 days, 8:17:51.450000",OFF,MAXN,12,13,17,17,99,3534668,3534668,3534668,484,25,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.0,51.5,54.5,7038,6676
2021-11-03 15:25:47.600066,"12 days, 8:17:51.960000",OFF,MAXN,19,17,19,14,99,3534620,3534620,3534620,484,25,OFF,OFF,OFF,31.372549019607842,60.0,54.5,54.5,51.5,54.5,7124,6677
2021-11-03 15:25:48.108448,"12 days, 8:17:52.470000",OFF,MAXN,11,6,13,4,99,3535160,3535160,3535160,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.5,51.5,54.5,7520,6679
2021-11-03 15:25:48.623976,"12 days, 8:17:52.980000",OFF,MAXN,11,9,9,7,99,3534448,3534448,3534448,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.5,51.5,54.25,7011,6679
2021-11-03 15:25:49.142335,"12 days, 8:17:53.500000",OFF,MAXN,22,13,18,13,99,3534464,3534464,3534464,484,25,OFF,OFF,OFF,31.372549019607842,60.0,54.5,54.5,51.5,54.25,7038,6680
2021-11-03 15:25:49.649800,"12 days, 8:17:54.010000",OFF,MAXN,10,18,23,14,99,3535056,3535056,3535056,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.5,51.5,54.75,7559,6682
2021-11-03 15:25:50.156575,"12 days, 8:17:54.520000",OFF,MAXN,11,2,8,4,99,3534948,3534948,3534948,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.0,51.5,54.75,7429,6683
2021-11-03 15:25:50.675829,"12 days, 8:17:55.040000",OFF,MAXN,10,11,16,6,99,3534808,3534808,3534808,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.5,51.5,54.75,7038,6684
2021-11-03 15:25:51.191795,"12 days, 8:17:55.550000",OFF,MAXN,14,15,15,15,99,3534720,3534720,3534720,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,55.0,51.5,54.75,7077,6684
2021-11-03 15:25:51.699047,"12 days, 8:17:56.060000",OFF,MAXN,13,10,19,13,99,3535396,3535396,3535396,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.5,54.5,52.0,54.75,7520,6686
2021-11-03 15:25:52.217558,"12 days, 8:17:56.580000",OFF,MAXN,9,7,7,4,99,3534496,3534496,3534496,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.5,51.0,54.75,7038,6687
2021-11-03 15:25:52.728123,"12 days, 8:17:57.090000",OFF,MAXN,12,21,8,14,99,3534556,3534556,3534556,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.0,54.5,51.5,54.75,6971,6687
2021-11-03 15:25:53.245786,"12 days, 8:17:57.610000",OFF,MAXN,17,20,13,12,99,3534324,3534324,3534324,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.0,55.0,51.5,55.0,7156,6688
2021-11-03 15:25:53.750916,"12 days, 8:17:58.110000",OFF,MAXN,15,10,15,9,90,3535348,3535348,3535348,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.0,54.5,52.0,55.0,7336,6689
2021-11-03 15:25:54.274765,"12 days, 8:17:58.630000",OFF,MAXN,4,5,7,7,99,3534416,3534416,3534416,484,25,OFF,OFF,OFF,31.372549019607842,60.0,55.0,54.5,51.5,55.0,6999,6690
2021-11-03 15:25:54.798243,"12 days, 8:17:59.160000",OFF,MAXN,22,17,19,19,99,3534496,3534496,3534496,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.0,54.5,51.5,55.0,6465,6689
2021-11-03 15:25:55.295381,"12 days, 8:17:59.660000",OFF,MAXN,77,28,24,18,99,3536080,3536080,3536080,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.0,52.0,55.25,8283,6692
2021-11-03 15:25:55.801747,"12 days, 8:18:00.160000",OFF,MAXN,42,13,5,4,99,3534924,3534924,3534924,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.5,55.5,52.0,55.25,7730,6694
2021-11-03 15:25:56.308278,"12 days, 8:18:00.670000",OFF,MAXN,6,5,7,4,99,3534380,3534380,3534380,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.0,52.0,55.25,7128,6695
2021-11-03 15:25:56.822224,"12 days, 8:18:01.180000",OFF,MAXN,35,17,25,24,99,3534608,3534608,3534608,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.5,55.5,52.0,55.25,7704,6697
2021-11-03 15:25:57.323792,"12 days, 8:18:01.680000",OFF,MAXN,22,16,22,11,99,3534700,3534700,3534700,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.5,52.0,55.25,7405,6698
2021-11-03 15:25:57.831953,"12 days, 8:18:02.190000",OFF,MAXN,5,5,7,3,99,3535060,3535060,3535060,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.0,52.0,55.25,7495,6699
2021-11-03 15:25:58.337233,"12 days, 8:18:02.700000",OFF,MAXN,19,10,10,14,99,3534840,3534840,3534840,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.0,52.5,55.25,7989,6702
2021-11-03 15:25:58.844918,"12 days, 8:18:03.210000",OFF,MAXN,10,13,9,11,99,3534452,3534452,3534452,484,25,OFF,OFF,OFF,31.372549019607842,60.5,55.5,55.0,52.0,55.25,7234,6703
2021-11-03 15:25:59.353211,"12 days, 8:18:03.710000",OFF,MAXN,15,8,6,7,99,3535112,3535112,3535112,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,52.0,55.25,7729,6704
2021-11-03 15:25:59.859723,"12 days, 8:18:04.220000",OFF,MAXN,0,1,1,2,99,3534320,3534320,3534320,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.0,52.0,55.25,7246,6705
2021-11-03 15:26:00.365882,"12 days, 8:18:04.730000",OFF,MAXN,10,4,9,13,99,3534640,3534640,3534640,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.0,52.5,55.25,7140,6706
2021-11-03 15:26:00.877264,"12 days, 8:18:05.240000",OFF,MAXN,20,19,21,12,99,3534536,3534536,3534536,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.0,52.5,55.25,7690,6708
2021-11-03 15:26:01.384721,"12 days, 8:18:05.740000",OFF,MAXN,9,10,2,9,99,3534944,3534944,3534944,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,52.5,55.25,7481,6709
2021-11-03 15:26:01.908088,"12 days, 8:18:06.270000",OFF,MAXN,11,16,9,11,99,3534748,3534748,3534748,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.5,52.0,55.5,7257,6710
2021-11-03 15:26:02.423290,"12 days, 8:18:06.780000",OFF,MAXN,16,23,12,8,99,3534636,3534636,3534636,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.0,52.0,55.5,7151,6711
2021-11-03 15:26:02.930113,"12 days, 8:18:07.290000",OFF,MAXN,19,15,13,14,99,3535188,3535188,3535188,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,53.0,55.5,7756,6713
2021-11-03 15:26:03.436779,"12 days, 8:18:07.800000",OFF,MAXN,6,7,6,7,99,3534524,3534524,3534524,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.5,52.5,55.5,7441,6714
2021-11-03 15:26:03.957712,"12 days, 8:18:08.320000",OFF,MAXN,16,10,13,13,99,3534616,3534616,3534616,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.5,52.5,55.5,7336,6715
2021-11-03 15:26:04.475984,"12 days, 8:18:08.840000",OFF,MAXN,22,15,16,14,99,3534600,3534600,3534600,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.5,52.5,55.25,7414,6717
2021-11-03 15:26:04.979091,"12 days, 8:18:09.340000",OFF,MAXN,12,16,16,13,99,3535328,3535328,3535328,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,52.5,55.25,7976,6719
2021-11-03 15:26:05.497760,"12 days, 8:18:09.860000",OFF,MAXN,9,5,4,5,99,3534640,3534640,3534640,484,25,OFF,OFF,OFF,31.372549019607842,61.0,55.5,55.5,52.5,55.5,7375,6720
2021-11-03 15:26:06.016792,"12 days, 8:18:10.380000",OFF,MAXN,17,17,11,32,99,3535272,3535272,3535272,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,55.5,52.5,55.5,7559,6721
2021-11-03 15:26:06.529092,"12 days, 8:18:10.890000",OFF,MAXN,14,16,14,13,99,3534896,3534896,3534896,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,52.5,55.75,7586,6723
2021-11-03 15:26:07.036823,"12 days, 8:18:11.400000",OFF,MAXN,15,11,10,10,99,3535316,3535316,3535316,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,52.5,55.75,7963,6725
2021-11-03 15:26:07.559130,"12 days, 8:18:11.920000",OFF,MAXN,8,7,7,5,99,3534772,3534772,3534772,484,25,OFF,OFF,OFF,31.372549019607842,61.0,56.0,55.5,52.5,55.75,7363,6726
2021-11-03 15:26:08.076471,"12 days, 8:18:12.440000",OFF,MAXN,19,14,15,17,99,3535336,3535336,3535336,484,25,OFF,OFF,OFF,31.372549019607842,61.5,55.5,55.5,52.5,55.75,7559,6728
2021-11-03 15:26:08.584809,"12 days, 8:18:12.950000",OFF,MAXN,18,15,12,19,99,3534896,3534896,3534896,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.0,52.5,55.75,7834,6730
2021-11-03 15:26:09.088999,"12 days, 8:18:13.450000",OFF,MAXN,9,7,8,9,99,3535192,3535192,3535192,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.0,52.5,55.75,7899,6732
2021-11-03 15:26:09.610951,"12 days, 8:18:13.970000",OFF,MAXN,13,8,9,11,99,3534772,3534772,3534772,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,55.5,52.5,55.75,7336,6733
2021-11-03 15:26:10.131650,"12 days, 8:18:14.490000",OFF,MAXN,14,16,17,17,99,3534828,3534828,3534828,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,56.0,53.0,55.5,7586,6734
2021-11-03 15:26:10.633947,"12 days, 8:18:14.990000",OFF,MAXN,16,12,10,19,99,3535188,3535188,3535188,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,56.0,53.0,55.5,7756,6736
2021-11-03 15:26:11.144720,"12 days, 8:18:15.500000",OFF,MAXN,13,11,12,5,99,3534924,3534924,3534924,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,56.0,53.0,55.75,7625,6737
2021-11-03 15:26:11.666957,"12 days, 8:18:16.030000",OFF,MAXN,15,13,13,8,99,3534768,3534768,3534768,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,56.0,52.5,55.75,7336,6738
2021-11-03 15:26:12.186900,"12 days, 8:18:16.550000",OFF,MAXN,23,14,14,11,99,3534584,3534584,3534584,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,55.5,53.0,56.25,7625,6740
2021-11-03 15:26:12.691236,"12 days, 8:18:17.050000",OFF,MAXN,15,13,11,12,99,3535320,3535320,3535320,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.0,56.0,53.0,56.25,7834,6742
2021-11-03 15:26:13.211958,"12 days, 8:18:17.570000",OFF,MAXN,7,9,5,7,99,3535024,3535024,3535024,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,55.5,52.5,55.75,7547,6743
2021-11-03 15:26:13.725373,"12 days, 8:18:18.090000",OFF,MAXN,19,16,17,8,99,3534776,3534776,3534776,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.0,56.0,53.0,55.75,7336,6744
2021-11-03 15:26:14.238946,"12 days, 8:18:18.600000",OFF,MAXN,21,14,19,21,99,3534436,3534436,3534436,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,56.25,7756,6746
2021-11-03 15:26:14.742836,"12 days, 8:18:19.100000",OFF,MAXN,6,12,6,9,99,3535164,3535164,3535164,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.0,53.0,56.25,7795,6748
2021-11-03 15:26:15.262270,"12 days, 8:18:19.620000",OFF,MAXN,11,9,7,7,99,3535008,3535008,3535008,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,56.25,7507,6749
2021-11-03 15:26:15.780550,"12 days, 8:18:20.140000",OFF,MAXN,27,15,23,14,99,3534156,3534156,3534156,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,56.25,7795,6751
2021-11-03 15:26:16.292468,"12 days, 8:18:20.650000",OFF,MAXN,17,13,12,34,99,3534884,3534884,3534884,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.5,53.5,56.25,7834,6753
2021-11-03 15:26:16.796837,"12 days, 8:18:21.160000",OFF,MAXN,6,10,7,8,99,3535512,3535512,3535512,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,55.75,7756,6754
2021-11-03 15:26:17.315961,"12 days, 8:18:21.680000",OFF,MAXN,16,10,9,9,99,3534920,3534920,3534920,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,55.75,7468,6756
2021-11-03 15:26:17.833804,"12 days, 8:18:22.190000",OFF,MAXN,17,11,18,17,99,3535000,3535000,3535000,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,56.0,7441,6757
2021-11-03 15:26:18.341558,"12 days, 8:18:22.700000",OFF,MAXN,20,15,10,12,99,3535672,3535672,3535672,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,56.0,7963,6759
2021-11-03 15:26:18.853876,"12 days, 8:18:23.210000",OFF,MAXN,11,4,5,9,99,3534832,3534832,3534832,484,25,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.0,53.0,56.25,7363,6760
2021-11-03 15:26:19.377691,"12 days, 8:18:23.740000",OFF,MAXN,16,11,13,10,99,3535160,3535160,3535160,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.5,53.0,56.25,7468,6761
2021-11-03 15:26:19.901057,"12 days, 8:18:24.260000",OFF,MAXN,17,15,16,20,99,3535236,3535236,3535236,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.0,53.0,56.25,7402,6762
2021-11-03 15:26:20.398168,"12 days, 8:18:24.760000",OFF,MAXN,13,21,14,11,99,3535488,3535488,3535488,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.0,53.0,56.25,7938,6764
2021-11-03 15:26:20.917990,"12 days, 8:18:25.280000",OFF,MAXN,6,3,7,7,99,3535048,3535048,3535048,484,25,OFF,OFF,OFF,31.372549019607842,62.0,56.5,56.0,53.0,56.25,7324,6765
2021-11-03 15:26:21.434038,"12 days, 8:18:25.790000",OFF,MAXN,17,12,12,15,99,3535288,3535288,3535288,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.5,53.5,56.5,7481,6766
2021-11-03 15:26:21.948166,"12 days, 8:18:26.310000",OFF,MAXN,21,19,14,16,99,3535128,3535128,3535128,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.5,53.5,56.5,7507,6767
2021-11-03 15:26:22.455308,"12 days, 8:18:26.820000",OFF,MAXN,4,10,9,11,99,3535280,3535280,3535280,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.0,56.5,53.5,56.5,7860,6769
2021-11-03 15:26:22.975145,"12 days, 8:18:27.340000",OFF,MAXN,16,7,9,10,99,3535156,3535156,3535156,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.0,56.0,53.5,56.5,7324,6770
2021-11-03 15:26:23.493309,"12 days, 8:18:27.850000",OFF,MAXN,16,11,22,19,99,3534784,3534784,3534784,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.0,56.5,53.5,56.5,7441,6771
2021-11-03 15:26:23.994622,"12 days, 8:18:28.350000",OFF,MAXN,21,14,18,19,99,3535220,3535220,3535220,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.5,56.0,53.5,56.5,7795,6773
2021-11-03 15:26:24.502839,"12 days, 8:18:28.860000",OFF,MAXN,10,8,6,4,99,3535204,3535204,3535204,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.5,56.0,53.5,56.5,7651,6774
2021-11-03 15:26:25.027875,"12 days, 8:18:29.390000",OFF,MAXN,11,11,11,14,99,3534908,3534908,3534908,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.5,56.5,53.5,56.5,7297,6775
2021-11-03 15:26:25.541105,"12 days, 8:18:29.900000",OFF,MAXN,22,13,15,14,99,3534784,3534784,3534784,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.0,56.5,53.5,57.0,7441,6776
2021-11-03 15:26:26.047832,"12 days, 8:18:30.410000",OFF,MAXN,24,12,15,12,99,3535768,3535768,3535768,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.0,56.5,53.5,57.0,7729,6778
2021-11-03 15:26:26.564487,"12 days, 8:18:30.920000",OFF,MAXN,3,8,6,4,99,3534692,3534692,3534692,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.5,53.5,56.75,7481,6779
2021-11-03 15:26:27.083955,"12 days, 8:18:31.440000",OFF,MAXN,18,16,10,15,99,3534908,3534908,3534908,484,25,OFF,OFF,OFF,31.372549019607842,62.0,57.0,56.5,54.0,56.75,7402,6780
2021-11-03 15:26:27.598953,"12 days, 8:18:31.960000",OFF,MAXN,20,12,18,17,99,3535096,3535096,3535096,484,25,OFF,OFF,OFF,31.372549019607842,62.5,57.0,56.5,53.5,56.75,7402,6781
